index,Democrat,Republican,Ambigious,ideology_score,ideology_score_flw,party,news_count,politicians_flw_count,worldview_alignment
36754301,1,6,6,0.6875,1.0,Republican,8.0,1,0.8571428571428571
2805864596,0,5,6,0.75,,Republican,1.0,,1.0
1136718481070706688,0,2,8,0.8571428571428571,0.7238979725221051,Republican,21.0,16,1.0
978098801062961153,0,4,8,,,,,,1.0
244337545,6,3,9,0.25,0.231052774170376,Democrat,6.0,20,0.6666666666666666
1676309203,1,7,4,0.785714285714285,0.7769380680492841,Republican,14.0,16,0.875
409454354,0,6,6,0.84090909090909,0.701696881497163,Republican,33.0,31,1.0
157562864,0,7,5,0.9166666666666661,0.7070159779452131,Republican,15.0,13,1.0
18102933,1,6,6,0.81796875,0.642915263805037,Republican,320.0,134,0.8571428571428571
14793399,0,9,9,0.75,0.6987606891286421,Republican,1.0,14,1.0
2462339132,0,10,5,0.9632352941176471,0.711914918632475,Republican,34.0,7,1.0
14850319,8,6,5,0.25,0.145923594797836,Democrat,9.0,15,0.5714285714285714
32750042,7,5,4,0.25,0.243032165722276,Democrat,3.0,20,0.5833333333333334
455997736,0,5,6,0.8636363636363631,0.7190487745833261,Republican,22.0,8,1.0
574490389,10,7,1,0.15,0.382608459927886,Democrat,5.0,69,0.5882352941176471
529456172,1,6,6,0.8407079646017691,0.42814568071852505,Republican,226.0,11,0.8571428571428571
1395824400,1,2,8,0.75,0.745979317364143,Republican,3.0,4,0.6666666666666666
915356900,3,5,5,0.17857142857142802,0.16232806918331003,Democrat,7.0,7,0.375
758082936113541124,2,7,4,,,,,,0.7777777777777778
270994711,1,4,6,0.8214285714285711,0.6429061084573691,Republican,7.0,7,0.8
3010431577,2,4,6,0.805555555555555,0.7272960929804431,Republican,9.0,32,0.6666666666666666
65388754,2,8,5,0.8833333333333331,0.7296725473023821,Republican,15.0,12,0.8
828790859223097345,5,7,4,,,,,,0.5833333333333334
550718971,1,4,7,0.85,0.7062761815359211,Republican,10.0,13,0.8
267533159,4,8,4,0.16666666666666602,0.206322487202895,Democrat,6.0,18,0.3333333333333333
267392749,7,9,1,0.25,0.225340834971916,Democrat,9.0,38,0.4375
465133184,0,10,4,0.673076923076923,0.7236251872988001,Republican,13.0,26,1.0
886814642194059264,0,7,4,0.75,0.721481625639224,Republican,7.0,6,1.0
178183399,0,7,5,0.9166666666666661,0.6849487506053851,Republican,3.0,20,1.0
979487239,0,12,2,0.8125,0.6556891713365121,Republican,20.0,5,1.0
2609762190,11,4,2,,0.157224564516475,,,10,0.26666666666666666
447554226,0,2,12,0.772727272727272,0.7321390882973541,Republican,11.0,19,1.0
872052530,1,5,7,0.866666666666666,0.660588432968195,Republican,15.0,8,0.8333333333333334
25247742,1,7,6,0.741525423728813,0.7315755651757201,Republican,59.0,21,0.875
49606880,7,6,2,0.2,0.215305169933167,Democrat,10.0,48,0.5384615384615384
3226165284,2,10,2,0.925,0.7472017003168371,Republican,10.0,16,0.8333333333333334
41246567,1,3,6,0.7916666666666661,0.503332647258817,Republican,6.0,3,0.75
3292306583,1,1,21,0.416666666666666,0.17967352713579401,Democrat,9.0,51,0.5
806538941109272578,1,6,5,,,,,,0.8571428571428571
36454368,0,8,5,0.47222222222222204,0.654890568707025,Democrat,9.0,6,0.0
925840192602226688,1,11,4,0.8250000000000001,0.6606575110592,Republican,10.0,11,0.9166666666666666
2740907068,1,7,4,1.0,0.665538728933819,Republican,2.0,8,0.875
16671012,10,4,6,0.35000000000000003,0.196220690674849,Democrat,5.0,37,0.7142857142857143
16594114,4,4,8,0.255376344086021,0.16699304506322102,Democrat,93.0,8,0.5
50819218,0,2,11,0.833333333333333,0.49583075437410906,Republican,12.0,1,1.0
474375559,1,4,7,0.7812500000000001,0.722510332776325,Republican,24.0,27,0.8
4822552521,0,5,7,0.8194444444444441,0.7395975251572421,Republican,18.0,11,1.0
825418792624914432,1,3,9,0.85,0.7248508025065781,Republican,15.0,36,0.75
756317937108221952,1,9,5,1.0,0.566775330857039,Republican,2.0,238,0.9
18247312,0,9,3,1.0,,Republican,1.0,,1.0
744648799,0,0,10,0.253205128205128,0.121216552327916,Democrat,78.0,2,0.5
1060085888,0,0,11,0.8,0.515797947011226,Republican,5.0,1,0.5
17167419,11,3,4,0.098214285714285,0.187755139200728,Democrat,28.0,59,0.7857142857142857
406745451,10,0,1,0.547619047619047,0.724826303933598,Republican,42.0,23,0.0
292918761,4,5,7,0.216666666666666,0.22578554605653803,Democrat,15.0,21,0.4444444444444444
157851432,1,3,9,0.818181818181818,0.6877976280462841,Republican,11.0,77,0.75
957374244911972353,5,6,4,,,,,,0.5454545454545454
529023681,9,2,7,0.0,0.23766627085653202,Democrat,2.0,2,0.8181818181818182
788191970229231616,0,7,7,0.75,0.595246538404275,Republican,2.0,3,1.0
1614213860,4,9,1,0.177083333333333,0.269308163802838,Democrat,24.0,8,0.3076923076923077
861445200,2,1,9,0.4375,0.654884425743641,Democrat,4.0,9,0.6666666666666666
1585207981,3,7,9,,0.224098125596376,,,3,0.7
494659555,8,4,4,0.21875000000000003,0.275037492487536,Democrat,8.0,47,0.6666666666666666
608684983,6,3,5,0.15,0.17770832836611303,Democrat,15.0,12,0.6666666666666666
3228574847,5,12,0,,0.172232991140809,,,3,0.7058823529411765
40755803,2,5,8,0.884615384615384,0.70699058196145,Republican,13.0,14,0.7142857142857143
602541557,0,7,7,0.875,0.734534454833705,Republican,2.0,13,1.0
31100503,0,5,7,0.375,0.41657458352365806,Democrat,6.0,13,0.0
98951458,0,4,7,0.8653846153846151,0.7006306439634971,Republican,13.0,15,1.0
4532759053,1,4,7,0.7884615384615381,0.631547074402381,Republican,13.0,22,0.8
42979713,1,5,8,0.881578947368421,0.6880503689474651,Republican,19.0,70,0.8333333333333334
345180053,7,8,3,0.23684210526315702,0.18785257272829803,Democrat,19.0,7,0.4666666666666667
865474674,1,6,7,0.866666666666666,0.7303135922182871,Republican,15.0,60,0.8571428571428571
2331002132,1,5,8,0.8541666666666661,0.648953303491926,Republican,24.0,7,0.8333333333333334
21978480,1,4,7,0.125,0.198648044616572,Democrat,12.0,16,0.2
14605358,2,7,5,0.875,0.7134802148780871,Republican,2.0,7,0.7777777777777778
2615420165,0,1,9,0.5,0.7516395903644081,Republican,71.0,5,0.0
567452601,0,8,6,0.760869565217391,0.832794227151823,Republican,46.0,2,1.0
2147720607,2,4,7,0.8214285714285711,0.8607396100339191,Republican,7.0,3,0.6666666666666666
1631350892,1,4,6,0.892857142857142,0.708200376621792,Republican,7.0,15,0.8
1375937605,0,6,7,0.6184210526315791,0.738374722029817,Republican,19.0,9,1.0
1129905950,5,6,2,0.075,0.203937345739052,Democrat,20.0,3,0.45454545454545453
3541038918,0,5,9,0.9375,0.580596298470985,Republican,4.0,5,1.0
1965100644,11,5,5,0.25,0.181951906222086,Democrat,7.0,24,0.6875
120175206,8,6,6,0.171875,,Democrat,16.0,,0.5714285714285714
111652398,4,7,3,0.2,0.24490611864761902,Democrat,5.0,68,0.36363636363636365
825473532205289472,3,4,8,0.30000000000000004,0.180525468848684,Democrat,5.0,16,0.42857142857142855
959289014573457408,1,2,9,0.75,0.5667899642242941,Republican,5.0,2,0.6666666666666666
279225588,4,9,1,0.232142857142857,0.614589220514366,Democrat,14.0,14,0.3076923076923077
1160954220,2,6,6,0.777777777777777,0.607770476631569,Republican,9.0,90,0.75
190905427,5,8,4,0.859375,0.704486949345397,Republican,16.0,53,0.6153846153846154
706839866491928581,2,5,5,,,,,,0.7142857142857143
2546350653,4,9,2,0.15384615384615302,0.249352119440988,Democrat,13.0,69,0.3076923076923077
823649324575977473,1,7,6,,,,,,0.875
60805879,0,5,6,1.0,0.7230998022659151,Republican,3.0,13,1.0
35473461,2,6,6,0.8357142857142851,0.747298990331384,Republican,35.0,19,0.75
731046222,0,0,11,0.8714285714285711,0.44643490380320605,Republican,35.0,4,0.5
15232506,2,8,2,0.16666666666666602,,Democrat,3.0,,0.2
4343436995,1,3,10,0.75,0.695465053767602,Republican,1.0,9,0.75
792104898724761600,3,8,4,0.875,0.7446415518303241,Republican,8.0,15,0.7272727272727273
964989600874680320,0,11,3,0.738095238095238,0.763816213314881,Republican,21.0,9,1.0
911003923716157445,0,13,3,,,,,,1.0
112620298,1,10,5,0.8214285714285711,0.7621408028851491,Republican,21.0,12,0.9090909090909091
351151959,0,0,10,0.8571428571428571,0.7715724278104821,Republican,21.0,1,0.5
76897545,2,5,6,1.0,0.644184712988633,Republican,2.0,21,0.7142857142857143
1031387360,0,2,10,0.75,0.64502241523475,Republican,21.0,7,1.0
84183248,8,6,1,0.28571428571428503,0.26135905128508,Democrat,7.0,14,0.5714285714285714
434573147,1,2,8,0.7333333333333331,0.673616844122035,Republican,15.0,12,0.6666666666666666
43240822,2,3,9,0.675,0.46518371512101103,Republican,30.0,111,0.6
57840601,1,13,2,0.886363636363636,0.7464750610824431,Republican,22.0,15,0.9285714285714286
406500455,1,9,3,0.5,0.70050177278571,Republican,2.0,8,0.1
48758380,0,0,10,0.9512987012987011,,Republican,77.0,,0.5
406946105,3,8,4,0.8522727272727271,0.662372492704927,Republican,22.0,20,0.7272727272727273
728354872454582272,0,11,4,0.9186046511627901,0.589761278291768,Republican,43.0,1,1.0
21785735,6,5,7,0.321428571428571,0.23105338545157303,Democrat,7.0,45,0.5454545454545454
377784910,7,3,8,,0.199218645927072,,,3,0.3
1339922203,13,0,3,0.25,0.35355799587311304,Democrat,8.0,8,1.0
73566417,0,6,8,0.8214285714285711,0.621615856245025,Republican,7.0,17,1.0
4918912471,0,5,6,0.704545454545454,0.7588475898671461,Republican,11.0,10,1.0
25808658,3,8,5,0.7569444444444441,0.688994548460514,Republican,36.0,7,0.7272727272727273
849624980732219393,1,0,11,,,,,,0.0
415921872,0,11,0,0.109375,0.315632203630318,Democrat,48.0,1,0.0
1245424731563704325,0,4,6,,,,,,1.0
18055323,2,10,4,0.6666666666666661,0.646768786440274,Republican,3.0,3,0.8333333333333334
843123366135586816,1,4,7,0.926470588235294,0.694974483470006,Republican,17.0,64,0.8
705454232,8,3,5,0.375,0.225373913928773,Democrat,6.0,26,0.7272727272727273
835950955376037888,0,3,10,0.875,0.49583075437410906,Republican,6.0,1,1.0
24471437,4,6,3,0.27083333333333304,0.341601227306915,Democrat,12.0,64,0.4
61368112,1,8,3,0.75,0.74162509554675,Republican,1.0,15,0.8888888888888888
1408294447,1,5,6,0.8437500000000001,0.770738844072526,Republican,16.0,30,0.8333333333333334
1011369719289532417,0,6,5,,,,,,1.0
786612414095777792,0,3,9,0.8125,0.7088571970641071,Republican,8.0,12,1.0
2767909267,5,6,2,,0.15787579396721502,,,5,0.5454545454545454
26141748,1,1,9,0.807692307692307,0.496583744647405,Republican,26.0,5,0.5
799231383931588608,0,10,5,0.9166666666666661,0.746486244766915,Republican,3.0,22,1.0
25305528,0,8,4,0.9166666666666661,0.728739467832452,Republican,6.0,6,1.0
930887792,0,7,6,0.0,0.7439029365199441,Democrat,1.0,11,0.0
89875046,0,0,10,0.886363636363636,,Republican,22.0,,0.5
43277458,6,6,5,0.25,0.257410087844107,Democrat,11.0,90,0.5
2475439958,2,10,4,0.22222222222222202,0.185812846248352,Democrat,9.0,1,0.16666666666666666
758308579,1,5,9,0.993055555555555,0.7256989192448531,Republican,108.0,19,0.8333333333333334
2364161026,2,4,9,0.892857142857142,0.6806668530511251,Republican,7.0,2,0.6666666666666666
794001806175141888,0,6,8,0.8125,0.6823361178757781,Republican,12.0,38,1.0
705443526,1,7,3,,,,,,0.875
2792845554,1,5,6,0.805555555555555,0.5667899642242941,Republican,9.0,2,0.8333333333333334
27285928,3,7,7,0.85,0.6203945183581381,Republican,5.0,5,0.7
33087310,3,5,7,0.16666666666666602,0.21915738731898401,Democrat,3.0,11,0.375
1856404922,2,7,4,0.9,0.67563824369457,Republican,10.0,8,0.7777777777777778
1249488315398516736,0,1,10,0.7019230769230761,0.7419298722429051,Republican,26.0,18,1.0
497882349,2,3,7,0.708333333333333,0.7309324624662771,Republican,6.0,5,0.6
3306741958,5,3,8,0.25,0.083904777157684,Democrat,4.0,10,0.625
28343954,0,12,1,0.26190476190476103,0.19329942337369602,Democrat,42.0,9,0.0
93483985,0,4,9,0.75,0.7449729879467251,Republican,4.0,19,1.0
2759441790,2,5,5,0.5,0.6806668530511251,Republican,3.0,2,0.2857142857142857
473524759,4,8,0,0.25,0.2631403512066,Democrat,9.0,27,0.3333333333333333
586045421,1,2,8,0.8888888888888881,0.7568357787774791,Republican,9.0,14,0.6666666666666666
611670923,1,7,5,0.392857142857142,0.21657832125230203,Democrat,7.0,3,0.125
232960024,0,9,3,0.7954545454545451,0.686328523854086,Republican,11.0,6,1.0
3300704317,0,6,7,0.7916666666666661,0.7485983425392231,Republican,6.0,3,1.0
1421071243,4,8,4,0.6388888888888881,0.762756551566081,Republican,27.0,5,0.6666666666666666
452757845,2,11,2,0.28333333333333305,0.5802961598221551,Democrat,45.0,13,0.15384615384615385
214300154,1,3,8,0.875,0.72831135678323,Republican,6.0,17,0.75
930834889,0,3,8,0.761194029850746,0.68025658602586,Republican,67.0,15,1.0
78464789,0,0,11,0.37179487179487103,,Democrat,39.0,,0.5
2161513081,1,8,4,0.85,0.7768087996112341,Republican,5.0,30,0.8888888888888888
1068348619516915713,1,2,10,,,,,,0.6666666666666666
742072858831126532,0,6,8,,,,,,1.0
805625484499292161,0,3,10,,,,,,1.0
1902899629,1,4,8,0.9166666666666661,0.6722492695797081,Republican,6.0,2,0.8
38346228,8,7,3,0.1875,0.17961496973120902,Democrat,4.0,11,0.5333333333333333
3237361236,0,3,10,0.8269230769230761,0.7755617068455111,Republican,13.0,9,1.0
20017835,2,9,1,0.30357142857142805,0.42674234023523705,Democrat,28.0,19,0.18181818181818182
2626838837,1,4,8,0.65625,0.717677460341913,Republican,8.0,84,0.8
63673111,1,5,8,0.833333333333333,0.7300730213627701,Republican,12.0,10,0.8333333333333334
34791142,0,3,9,0.678571428571428,,Republican,14.0,,1.0
33659553,1,9,3,0.6666666666666661,0.763092146133265,Republican,15.0,16,0.9
25610688,10,1,9,0.5,0.14734908612556702,Republican,5.0,18,0.9090909090909091
557587100,9,4,4,0.28571428571428503,0.20634072136056203,Democrat,7.0,46,0.6923076923076923
37093938,1,11,1,0.9062500000000001,0.6266277778892411,Republican,8.0,36,0.9166666666666666
629724165,0,5,8,0.6666666666666661,0.765150873367846,Republican,6.0,4,1.0
1467245395,0,2,9,0.7307692307692301,0.7115450206766091,Republican,13.0,19,1.0
15153064,1,1,10,0.611111111111111,,Republican,9.0,,0.5
140755296,0,0,11,0.5,,Republican,1.0,,0.5
119955567,5,6,6,0.216666666666666,0.213941722769857,Democrat,30.0,63,0.45454545454545453
240111318,1,7,4,0.4,0.23450313683190402,Democrat,5.0,196,0.125
32891358,0,7,8,0.9,0.779489010394779,Republican,10.0,22,1.0
122792034,5,10,3,0.18333333333333302,0.217946411720069,Democrat,15.0,34,0.3333333333333333
800795426,1,3,8,0.8125,0.8005730888015381,Republican,12.0,11,0.75
736106172,0,10,7,0.65625,0.718578981384221,Republican,8.0,4,1.0
334320138,2,0,12,0.205479452054794,0.196679693634001,Democrat,146.0,20,1.0
2472706965,1,5,5,,,,,,0.8333333333333334
28837597,0,4,11,0.9460784313725491,0.6382462897108261,Republican,51.0,1,1.0
36602918,7,9,2,0.28125,0.18964830830142002,Democrat,8.0,29,0.4375
18215500,1,4,7,0.928391959798995,0.7251283451560321,Republican,199.0,7,0.8
46308853,1,5,6,0.875,0.741619913882484,Republican,4.0,12,0.8333333333333334
195382786,1,10,3,0.644230769230769,0.7584577166518961,Republican,26.0,2,0.9090909090909091
802629569035505664,1,10,5,0.5,0.7145304899658911,Republican,6.0,10,0.09090909090909091
391761599,1,5,6,0.7222222222222221,0.728090919464872,Republican,9.0,16,0.8333333333333334
791457203953799168,0,7,7,0.8833333333333331,,Republican,15.0,,1.0
210315330,1,10,0,0.15,0.20592209189156502,Democrat,10.0,31,0.09090909090909091
43929458,1,9,3,0.84090909090909,0.570448961047728,Republican,11.0,142,0.9
116271255,2,5,7,0.253968253968253,0.264724853455515,Democrat,126.0,27,0.2857142857142857
67100032,5,8,2,0.22727272727272702,0.24497521092686403,Democrat,22.0,39,0.38461538461538464
591951681,1,7,5,0.7000000000000001,0.7411687001585661,Republican,5.0,7,0.875
1391287056,0,5,7,0.5,0.6526035671493531,Republican,1.0,40,0.0
16485255,4,9,1,0.6923076923076921,0.7156623923077691,Republican,13.0,29,0.6923076923076923
2364901363,4,2,7,0.08333333333333301,0.252961142004281,Democrat,3.0,18,0.6666666666666666
901667778,2,7,4,0.267857142857142,0.185812846248352,Democrat,70.0,1,0.2222222222222222
786587791232610306,0,0,10,,,,,,0.5
3116846303,2,10,2,0.8103448275862061,0.7233101507059161,Republican,29.0,4,0.8333333333333334
49308532,6,9,1,0.276315789473684,0.22736399185466302,Democrat,38.0,28,0.4
50501012,4,9,1,0.25,0.204919331537587,Democrat,1.0,17,0.3076923076923077
33870312,4,5,7,0.30000000000000004,0.280660453246304,Democrat,20.0,37,0.4444444444444444
876146968413601792,1,4,8,0.8152173913043471,0.716264965379372,Republican,23.0,75,0.8
968844270,1,5,6,0.9683908045977011,0.7652261923351771,Republican,87.0,1,0.8333333333333334
801210972228567041,0,3,7,,,,,,1.0
26828241,1,5,8,0.875,0.667256008230191,Republican,6.0,45,0.8333333333333334
32861043,6,9,2,0.23780487804878,0.284618638459121,Democrat,41.0,90,0.4
3234730622,1,4,7,0.8,0.7028291447603421,Republican,5.0,15,0.8
1364222018,1,4,6,0.805555555555555,0.49583075437410906,Republican,9.0,1,0.8
852588289,1,2,10,0.6666666666666661,,Republican,3.0,,0.6666666666666666
280579405,3,6,6,0.0,0.20931649062860302,Democrat,1.0,37,0.3333333333333333
748605954590183424,7,2,6,0.3125,0.24407118582933301,Democrat,4.0,126,0.7777777777777778
3119370178,1,1,8,,0.580964845739542,,,4,0.5
874777184,3,5,4,0.8571428571428571,0.5427960163329391,Republican,7.0,2,0.625
1033871298991087616,1,6,5,0.9605263157894731,0.6166904759333051,Republican,19.0,4,0.8571428571428571
797212047255556097,0,10,3,,,,,,1.0
809493638,0,0,11,0.6384615384615381,,Republican,65.0,,0.5
2334157347,5,6,5,0.30000000000000004,0.27883520003455203,Democrat,5.0,10,0.45454545454545453
3057988894,3,7,4,,0.233045466003575,,,30,0.7
138198794,1,6,5,0.6666666666666661,0.625710551037825,Republican,9.0,3,0.8571428571428571
757745830140882944,1,12,4,0.9821428571428571,0.719035659782786,Republican,14.0,11,0.9230769230769231
21538921,0,5,8,0.8125,0.7203204235078511,Republican,32.0,17,1.0
785285498046550017,1,9,4,,,,,,0.9
368098958,0,4,9,0.693181818181818,0.7236626305163341,Republican,22.0,5,1.0
906698765083353088,2,5,5,0.875,0.7060152042506761,Republican,4.0,12,0.7142857142857143
605751702,0,9,6,0.785714285714285,0.6288676995189221,Republican,7.0,10,1.0
1292435510,0,8,6,0.902173913043478,0.7424188465563201,Republican,23.0,32,1.0
1583913109,2,7,3,0.30000000000000004,0.205655584679477,Democrat,5.0,5,0.2222222222222222
2238001916,2,2,9,0.8,0.640459331864288,Republican,15.0,43,0.5
1061086449934704641,1,11,3,,,,,,0.9166666666666666
3947720716,3,4,7,0.9500000000000001,0.7735576090715751,Republican,5.0,13,0.5714285714285714
16970219,6,7,5,0.375,0.214412077044098,Democrat,14.0,33,0.46153846153846156
1650536515,5,5,5,0.28125,0.28636625508579905,Democrat,8.0,37,0.5
89647912,0,1,9,0.598214285714285,0.7126434700929151,Republican,28.0,2,1.0
820782107383492608,0,8,5,1.0,0.7420946249942411,Republican,1.0,23,1.0
833429785669931010,0,7,7,,,,,,1.0
289179748,4,4,4,0.375,0.150037425666008,Democrat,2.0,4,0.5
19949523,5,5,5,0.275,0.206196344146394,Democrat,10.0,35,0.5
49726503,4,8,6,0.208333333333333,0.16590874595614802,Democrat,6.0,6,0.3333333333333333
221231407,3,7,3,0.08333333333333301,0.30433975705904504,Democrat,3.0,25,0.3
50349525,2,10,4,0.886363636363636,0.704516864477536,Republican,11.0,47,0.8333333333333334
3300026797,0,8,4,,0.8981420737819341,,,2,1.0
899189238,1,7,6,0.625,0.6688316713829201,Republican,2.0,52,0.875
1078054766687776774,0,5,8,,,,,,1.0
1531552668,9,6,1,0.125,0.253518062652469,Democrat,20.0,6,0.6
35215369,11,3,8,0.291666666666666,0.21192733558676102,Democrat,6.0,37,0.7857142857142857
8270892,7,5,5,0.33333333333333304,0.22587910683949103,Democrat,12.0,16,0.5833333333333334
926608883589595136,1,10,3,0.892857142857142,0.6076458593800801,Republican,14.0,7,0.9090909090909091
3968544013,0,7,6,0.9,0.651753681367454,Republican,10.0,8,1.0
860506683465805825,1,4,8,,,,,,0.8
3106938312,3,11,6,0.8392857142857141,0.7285376084774161,Republican,14.0,10,0.7857142857142857
29132654,0,6,7,0.5454545454545451,0.6020386354743591,Republican,11.0,14,1.0
17923419,5,7,5,0.893617021276595,0.60447974795419,Republican,47.0,10,0.5833333333333334
594990097,0,4,8,0.9456521739130431,0.706064744443159,Republican,23.0,65,1.0
2624272313,0,9,7,0.65625,0.7937749534678501,Republican,16.0,6,1.0
3004839640,0,5,7,,0.69980342445272,,,47,1.0
885545527,0,8,4,0.819548872180451,0.6941100562636641,Republican,133.0,12,1.0
15250824,4,7,5,0.24509803921568601,0.20052106294198901,Democrat,51.0,9,0.36363636363636365
757767159590322176,0,6,7,0.892857142857142,0.730480096957138,Republican,7.0,21,1.0
615366701,2,5,6,0.9642857142857141,0.7433539120228321,Republican,7.0,15,0.7142857142857143
1289801750,7,4,4,0.14375000000000002,,Democrat,40.0,,0.6363636363636364
234388164,0,3,8,,0.73491545441683,,,11,1.0
1045459803202564097,2,3,7,,,,,,0.6
741112440545386496,0,5,7,0.6071428571428571,0.733047748310894,Republican,7.0,12,1.0
13283002,1,5,6,0.953125,0.7246508547184961,Republican,32.0,31,0.8333333333333334
768139589382832128,0,1,12,0.952991452991452,0.699082150037437,Republican,117.0,5,1.0
2649958733,1,5,8,0.958333333333333,0.73018452485214,Republican,24.0,35,0.8333333333333334
592924567,5,4,9,0.22058823529411703,0.144171978219401,Democrat,17.0,4,0.5555555555555556
2424372326,0,4,7,0.7142857142857141,0.693947920405663,Republican,7.0,20,1.0
253352891,0,8,8,0.8269230769230761,0.5738990490190741,Republican,13.0,4,1.0
3414826947,1,2,11,0.75,0.6190819289826951,Republican,6.0,80,0.6666666666666666
2730796742,8,3,7,,0.271415994109376,,,66,0.2727272727272727
2328199100,2,6,4,0.65,0.679402927770527,Republican,10.0,13,0.75
14279357,3,10,4,0.25,0.227634875219722,Democrat,14.0,10,0.23076923076923078
307973474,3,6,3,0.16666666666666602,0.20811865820857703,Democrat,15.0,27,0.3333333333333333
50745484,0,10,4,0.625,0.733003461375464,Republican,16.0,27,1.0
2726487942,0,2,8,0.75,0.755910325593781,Republican,2.0,49,1.0
106275367,3,1,9,,0.157958250591752,,,20,0.25
1344304304,0,6,7,0.866666666666666,0.7674684160118711,Republican,15.0,14,1.0
898500480078274560,0,8,7,0.7812500000000001,0.6447112602281371,Republican,16.0,6,1.0
2863983468,0,7,7,0.833333333333333,0.710860391388061,Republican,21.0,6,1.0
1047604911226204161,1,3,9,,,,,,0.75
18754081,12,3,4,0.16666666666666602,0.20776129357657602,Democrat,3.0,51,0.8
791760354162466816,1,4,8,0.75,0.7627556378068541,Republican,15.0,80,0.8
415228744,0,5,7,0.9791666666666661,0.669889114665133,Republican,192.0,10,1.0
861010480034443264,4,5,5,0.17500000000000002,0.215669688360129,Democrat,10.0,22,0.4444444444444444
102810209,0,7,7,0.8214285714285711,0.76996422248048,Republican,7.0,10,1.0
4711017136,0,6,6,0.9,0.509893951210886,Republican,10.0,24,1.0
344247504,6,5,7,0.1875,0.22119359776473602,Democrat,4.0,12,0.5454545454545454
456852521,0,8,9,1.0,0.741139103302754,Republican,2.0,22,1.0
779726157696471040,1,3,8,0.5,0.6692580777023871,Republican,2.0,43,0.25
786024164637433856,0,6,6,0.8571428571428571,0.652968100161575,Republican,7.0,6,1.0
1120740805180784641,0,5,7,,,,,,1.0
321774180,13,3,0,0.25,0.40254397895304406,Democrat,1.0,191,0.8125
2396886781,1,8,3,0.875,0.707771280119594,Republican,2.0,21,0.8888888888888888
2507097454,0,5,8,0.833333333333333,0.715752124583464,Republican,3.0,8,1.0
2804208510,1,8,5,0.9166666666666661,0.7211465399382601,Republican,6.0,21,0.8888888888888888
466159804,1,7,4,0.875,0.559207194143036,Republican,2.0,107,0.875
2759867295,8,3,5,0.342105263157894,0.182857445142901,Democrat,19.0,14,0.7272727272727273
1888183202,1,11,2,0.675925925925925,0.9043222644716891,Republican,27.0,1,0.9166666666666666
384596964,2,8,2,0.671875,0.48207305063481104,Republican,16.0,10,0.8
805976976628609025,2,9,5,,,,,,0.8181818181818182
237045706,1,6,4,0.21875000000000003,0.27486037093319005,Democrat,8.0,63,0.14285714285714285
16568194,2,8,3,0.2,0.16951116909678302,Democrat,10.0,26,0.2
74521603,6,6,2,0.26190476190476103,0.24134426676929902,Democrat,21.0,74,0.5
988818007173443585,1,10,4,,,,,,0.9090909090909091
704046680,4,5,7,,0.17642980231770403,,,4,0.5555555555555556
819937177173979137,1,8,5,,,,,,0.8888888888888888
298794613,4,8,4,0.07589285714285701,0.22928799750109302,Democrat,56.0,4,0.3333333333333333
772243140,1,11,5,0.8125,0.681022288520393,Republican,8.0,1,0.9166666666666666
757743403769528320,0,3,8,0.833333333333333,0.643601603144143,Republican,9.0,31,1.0
2971590683,0,4,8,0.875,0.685644343978144,Republican,14.0,22,1.0
525690382,1,8,4,0.9375,0.7317415630633161,Republican,4.0,67,0.8888888888888888
1117206843091247104,0,3,7,0.9038461538461531,0.7364529527651921,Republican,13.0,12,1.0
593539613,3,7,5,0.291666666666666,0.201223733033202,Democrat,12.0,23,0.3
124332555,2,5,7,0.846774193548387,0.7262973581654381,Republican,31.0,2,0.7142857142857143
793584508029186048,0,7,7,0.75,0.7216864559921631,Republican,4.0,62,1.0
16213535,15,3,3,0.22727272727272702,0.198071363004782,Democrat,11.0,6,0.8333333333333334
309467038,2,7,4,0.25,0.20122043717815402,Democrat,1.0,15,0.2222222222222222
1134910399,3,5,7,0.125,0.22464049210129902,Democrat,4.0,4,0.375
2915743497,2,7,7,0.225,0.32278819178018503,Democrat,10.0,5,0.2222222222222222
4836187072,0,0,10,0.5,,Republican,1.0,,0.5
2484722900,0,6,7,0.9333333333333331,0.649741903955231,Republican,15.0,9,1.0
34971096,1,7,5,0.096491228070175,0.217895826517385,Democrat,57.0,24,0.125
49547787,1,6,6,0.763513513513513,0.6719119454575271,Republican,37.0,77,0.8571428571428571
378460199,10,3,6,0.16666666666666602,0.26253766395968703,Democrat,3.0,14,0.7692307692307693
1421891304,0,6,6,0.85,0.5767389461020961,Republican,5.0,4,1.0
33340801,0,8,4,0.75,0.624668303473584,Republican,6.0,3,1.0
3054094609,2,11,2,0.9166666666666661,0.653447388523226,Republican,9.0,22,0.8461538461538461
41821282,0,4,9,1.0,0.732489146808826,Republican,1.0,33,1.0
1417178186,0,1,10,0.7763157894736841,0.6743535826602911,Republican,19.0,7,1.0
30587753,4,5,4,0.325,0.22924320513901303,Democrat,10.0,1,0.4444444444444444
95262982,4,6,3,0.196428571428571,0.20282171588675302,Democrat,28.0,68,0.4
1011847772,1,11,5,0.7916666666666661,0.6806668530511251,Republican,12.0,2,0.9166666666666666
724258699754110976,5,5,3,,0.22381098142008302,,,22,0.5
779795771461959682,2,8,4,,,,,,0.8
16539112,1,10,3,0.625,0.678624745615469,Republican,4.0,8,0.9090909090909091
