ID,ideology,leadership,name,party,description,introduced_bills_117,cosponsored_bills_117,unique_cosponsors_117,total_cosponsors_117
456839,0.15058282409450505,0.433862467554569,Bowman,Democrat,progressive Democrat,18,568,166,488
456806,0.6251027751714289,0.3892621228559638,Cammack,Republican,rank-and-file Republican,12,291,178,318
456828,0.5427320346945783,0.22051570639821305,Fischbach,Republican,centrist Republican follower ,18,194,90,149
456859,0.5080805610412326,0.27728934701648,Letlow,Republican,centrist Republican,5,155,129,147
456847,0.7168338198034124,0.2873879628540651,Jackson,Republican,conservative Republican,28,434,116,241
456836,0.5460976653317792,0.2385394588192536,Garbarino,Republican,centrist Republican,20,469,97,156
456837,0.5266894213273949,0.4043823861597927,Malliotakis,Republican,centrist Republican,38,316,173,370
456838,0.18494104253320673,0.4282748772694784,Torres [NY15],Democrat,rank-and-file Democrat,48,487,174,456
456842,0.4949997959161767,0.06685944328990351,Bentz,Republican,centrist Republican follower ,6,134,26,38
456799,0.5676110229280428,0.11130914026945989,Carl,Republican,moderate Republican follower,10,214,43,53
456833,0.6766707778582691,0.19642567354573284,Cawthorn,Republican,moderate Republican follower,48,380,68,127
456813,0.5523354259593269,0.339743668529986,Clyde,Republican,rank-and-file Republican,10,187,141,294
456808,0.6660308251027725,0.2458016971414352,Donalds,Republican,rank-and-file Republican,25,413,106,184
456809,0.5278287931667759,0.2697546865809168,Gimenez,Republican,centrist Republican,24,309,117,186
456834,0.6752787523439037,0.3949860478784311,Herrell,Republican,rank-and-file Republican,25,364,164,377
456824,0.5915570116745612,0.13214657149120862,LaTurner,Republican,moderate Republican follower,6,287,54,60
456846,0.5820196223960205,0.46169411900353885,Pfluger,Republican,rank-and-file Republican,30,245,200,510
456804,0.19629705335511827,0.3352468989942239,Jacobs [CA53],Democrat,moderate Democratic follower,19,540,153,235
456840,0.11847926668832788,0.3257735111428022,Jones,Democrat,lonely progressive Democratic ,12,783,134,250
456815,0.251286861296522,0.17407516543517826,Kahele,Democrat,moderate Democratic follower,16,478,79,118
456835,0.2303758902596382,0.37827377870106726,Leger Fernandez,Democrat,moderate Democratic follower,22,305,177,326
456853,0.6853278707588548,0.40192685975979087,Good,Republican,rank-and-file Republican,37,388,135,605
456820,0.6956597311855355,0.17108278673573088,Miller [IL15],Republican,moderate Republican follower,9,421,61,99
456863,0.2511342739555433,0.07672693739389069,Brown [OH11],Democrat,moderate Democratic follower,7,240,37,45
456864,0.4636040901147516,0.006512653062475542,Carey,Republican,centrist Republican follower ,1,121,2,2
456860,0.25135078239078945,0.07211394052177905,Carter [LA2],Democrat,moderate Democratic follower,17,253,29,35
456862,0.5542762492531765,0.08569959504689291,Ellzey,Republican,moderate Republican follower,4,223,26,28
456845,0.5839446400525263,0.0816202809874875,Fallon,Republican,moderate Republican follower,16,257,33,47
456818,0.5719004600308071,0.2484547707229121,Feenstra,Republican,rank-and-file Republican,17,267,117,162
456869,0.3635382053222896,0.001210845845308739,Finstad,Republican,centrist Republican follower ,0,29,0,0
456868,0.3423069824044116,0.0036402361489869047,Flood,Republican,centrist Republican follower ,0,20,0,0
456867,0.40567196441006464,0.028535360966945096,Flores,Republican,centrist Republican follower ,2,55,10,10
456807,0.6358779882011861,0.25458050062427157,Franklin,Republican,rank-and-file Republican,9,317,115,174
456849,0.4507133390330233,0.3296471254692469,Gonzales,Republican,centrist Republican,21,155,137,254
456843,0.5271162691559607,0.1478371917171171,Mace,Republican,centrist Republican follower ,21,325,55,79
456832,0.2683081958154415,0.4121426771541337,Manning,Democrat,moderate Democratic follower,12,426,185,358
456821,0.29120122340859184,0.12676296435545628,Mrvan,Democrat,centrist Democratic follower,9,244,53,62
456848,0.4842821004965047,0.3074100341767152,Nehls,Republican,centrist Republican,20,145,144,246
456801,0.5200835050666663,0.11231537758548656,Obernolte,Republican,centrist Republican follower ,16,241,49,56
456852,0.5755594460234869,0.3360427557227404,Owens,Republican,rank-and-file Republican,17,317,137,264
456830,0.567158797330507,0.3345841196396364,Rosendale,Republican,rank-and-file Republican,26,230,145,299
456872,0.3283231030463584,0.011342554240383619,Sempolinski,Republican,centrist Republican follower ,0,10,0,0
456861,0.22320241957813125,0.096362852016087,Stansbury,Democrat,moderate Democratic follower,9,426,37,60
456850,0.560894298433139,0.5806696941202818,Van Duyne,Republican,moderate Republican leader,28,244,374,508
456803,0.4724753967817918,0.36028594195963587,Steel,Republican,centrist Republican,22,211,159,265
456825,0.21313648529285092,0.1002694547984592,Auchincloss,Democrat,moderate Democratic follower,5,494,42,43
456829,0.17694594441590034,0.3558170463348352,Bush,Democrat,moderate Democratic follower,19,337,112,416
456819,0.17843630956349585,0.25915980310010295,Newman,Democrat,moderate Democratic follower,20,645,114,169
456865,0.249269786214269,0.005183747111958051,Cherfilus-McCormick,Democrat,moderate Democratic follower,3,235,4,4
456854,0.23198321772002042,0.2671932784601504,Strickland,Democrat,moderate Democratic follower,12,561,118,190
456802,0.4716397445592538,0.4938276122792107,Kim [CA39],Republican,centrist Republican,19,387,234,463
456855,0.5097429919076338,0.2825052499911117,Fitzgerald,Republican,centrist Republican,15,151,117,197
456805,0.6382462897108265,0.3846382713780648,Boebert,Republican,rank-and-file Republican,40,325,129,549
456800,0.6120268595902754,0.04995980069575685,Moore [AL2],Republican,moderate Republican follower,10,291,24,27
456814,0.4958307543741099,0.19980158075844442,Greene,Republican,centrist Republican follower ,26,158,69,171
456866,0.3566027394498553,0.0,Conway,Republican,centrist Republican follower ,0,38,0,0
456870,0.3227056490394159,0.008954901043234412,Peltola,Democrat,centrist Democratic follower,9,14,1,1
456822,0.4597833862137388,0.3478284809077849,Spartz,Republican,centrist Republican,14,146,172,232
456871,0.3275052369426618,0.00919352468109983,Ryan [NY19],Democrat,centrist Democratic follower,2,16,1,1
